kz_1,cz_1,kz_2,cz_2,m_frame,m_carboday,v0
9911329.941733085,56149.422055021,286295.4929948721,633.1504639787778,944.3797381594777,48725.81956908107,520.4253308475018
7171466.386937385,26120.716531653277,97982.99345111955,1473.278403373977,1120.7199163734913,40678.06186154485,289.62877951562405
20840229.9911119,88862.27266370151,199270.97813779316,853.6996273943896,1257.5200578197837,20786.890806630254,435.70410683751106
23539623.618830133,41257.237166238614,96397.49655969767,700.6888642055058,1169.4264806807041,27038.900023326278,380.6942228227854
7935413.405663486,70201.98960372825,189804.916866934,1157.9513265351397,1322.6322820410132,36269.667111337185,543.9572498202324
10989719.718484618,30356.00379005258,135677.0507109345,952.5096119623237,1482.5799632817507,44319.513365626335,263.17939050495625
17002981.04338998,71457.12052697765,263930.53964121314,1561.3735336113905,1045.8205165341496,34210.756001994014,412.36748695373535
13031408.489381885,27320.729702742123,158243.36517052527,1710.3614705700304,929.7996584326029,23240.91063812375,242.29484796524048
11468172.025380354,92848.39574215176,80386.54381781133,731.8253965191789,1373.5915498808026,40318.7417704612,482.1568299084902
8373856.447330107,45662.69403592919,224922.43787136092,1257.4908567407233,1215.9954361617565,47210.214817896485,301.33152455091476
17840927.579389974,53672.72696079534,115588.13320755963,542.4405633254075,1051.072079502046,31127.56324931979,574.0184191614389
17825491.47474163,45817.38370767503,91874.66766380385,1945.1819134110963,958.2009108737111,36178.94125171006,366.4628095924854
8361703.791376749,53927.236801827734,178707.03099448542,839.0882083333719,1421.367009356618,27123.934347182512,507.88731537759304
11457854.993377095,27339.439250813342,130541.2487742358,1322.0169959719265,1243.8067456707358,34249.75423142314,276.9713155925274
13012048.287264748,93037.37822269682,257055.47529503264,565.6617715506495,1097.0845766365528,44299.93980564177,448.09568636119366
17027692.831938438,30253.36010617109,152256.47590553865,619.4932496916261,1140.4490863904357,40357.768051326275,203.49206440150738
10999236.439111829,71118.78509549469,78290.97015006216,1015.4870343750147,1275.4512749612331,23221.366023644805,471.4425675570965
7947220.319658876,41229.63683764598,214365.01695055762,910.8509508086205,1455.3472207859159,31036.808220669627,340.5738230794668
23560819.686676167,70059.75067990943,108831.92874922557,1505.264793821294,999.2111418396235,47295.220866799355,585.0744433701038
20822198.77408111,26244.991664792895,250794.3964121755,1133.3818255936942,1350.3910856321454,44644.67091485858,229.78313006460667
7161058.745574676,89163.78140530572,123278.07094186671,656.7447112440353,915.3493467718363,31781.030083075166,494.5964500308037
9902413.436354322,47786.81162573384,176235.77532725307,1666.359244863516,1074.1652553901076,23967.61921234429,313.69680650532246
15052899.228338499,56186.9834300189,85836.575747947,973.4568895338873,1230.2606396377087,37709.249425679445,561.3346099853516
14715857.091577055,36153.959982191795,144673.34496796466,747.777009950701,1346.2721994146705,48825.51479153335,393.3276295661926
12724157.823420301,61495.96975267432,294350.7209098211,1825.0173604737765,1183.1443704664707,27880.56455552578,531.6393185406923
9283085.4860146,34461.31416347187,102945.7645401632,508.1952226329049,1021.9949187710881,20752.656124532223,250.69241970777512
20177384.719336435,81149.64022207793,211359.7823111734,1230.262620713242,1468.7542129307985,40702.42769084871,424.9296072870493
19373673.849939905,33209.59201937139,115855.77416083371,852.1482088607063,1118.2082058861852,28668.033489957452,514.5212672650814
8925128.446273427,79806.37422044345,238176.14368143905,1470.351464300651,1265.0035489350557,49905.95242008567,360.63346080482006
12217774.739874331,37559.409914906806,83302.43845909399,631.6257470768302,1405.077468417585,41841.68616309762,428.90979424118996
14148931.494559247,62433.03380774739,169252.63476272803,1081.0308799262584,941.8380595743656,21481.75840266049,295.3464772552252
15658921.758378481,48033.00257833302,287220.12221070105,1408.2698014573875,982.8393107280135,32920.28844356537,453.11464332044125
10311696.26580148,57791.3041740023,139691.20142545606,577.1179901218442,1439.0485636889935,45373.77308122814,222.62745276093483
7449085.846994573,26078.376320624368,199709.15085393575,1898.9012723523933,1296.6571228578687,38496.71824835241,590.9542839974165
21682017.40336981,86816.7083510794,98298.92064127508,784.5285844336565,1161.5816239267588,25048.056729137897,333.89259800314903
22621926.703393787,39259.313967927585,190224.7838625121,544.3948509469046,1213.8201462104917,22075.47003403306,476.2559253722429
7640632.922996356,65370.61636243903,96707.02808149322,1261.807128026477,1057.6514516025782,39622.028367593884,248.88155162334442
10561307.559226574,31735.488016020598,264779.402123634,734.0272169869583,936.3308882340789,46500.65676309168,567.2270748764277
16371401.014815753,76339.80883322646,135976.45969102427,1715.2156689017654,1371.4458011090755,29949.2753110826,307.0525720715523
13536157.809799958,29681.12753289475,80209.39759361718,1567.2639949223862,1489.818330667913,26329.370131716132,538.236303627491
11931644.17875383,98708.1666526628,157736.39282570564,956.2644030470854,1042.98572614789,35091.40823036432,387.48568035662174
8698183.480643494,42254.52286608564,115217.21068233978,1161.631770883055,1166.6213722899556,43154.04370427132,405.7807058095932
18561904.232704688,50754.000982566555,224427.9815246782,703.0343266812496,1329.822375252843,33514.01443593204,269.08020563423634
18426007.454974864,28278.151725450032,171706.29660920773,802.6370877662935,1012.3141223564744,29714.358365163207,432.7521488070488
8721234.93182651,94170.30014895885,88160.5405737123,1855.3406391032427,1446.8036826699972,46733.51567238569,292.8900007158518
11623529.727560213,44288.83377612764,246674.1768881162,588.8650386133414,1288.0231065675616,38919.90430653095,523.8136768341064
13829733.557947768,53269.862319372485,125422.0743071129,1379.7479315133244,1132.3997899889946,22778.73638086021,351.12704522907734
16638201.274874363,40733.72524251195,105666.20350260698,1056.5856944149548,1091.3986740633845,33748.47473576665,594.1618729382753
10440926.221043767,67734.25413901989,205778.8784765956,646.4210992995693,1254.0521442890167,42920.72636075318,330.89901208877563
7912629.672240479,30626.778946741055,147095.61078649267,1441.0655477714379,1415.1499578729272,35793.07519830763,461.7722872644663
21947342.68211564,73573.52364656668,289307.6890518749,869.7913677404919,968.9405512064695,25625.64490363002,212.5839278101921
21321774.75031468,46325.51701673615,128478.46259473501,686.9314839030137,1479.0900209918618,21248.38523566723,571.001910790801
7539411.592194487,55661.81767382895,261005.87190823603,1188.4932118393347,1016.4749544113874,42076.205192133784,304.62623313069344
9951368.234048668,27077.235468740088,89327.76172538771,936.8585627186521,1194.0110413357615,49202.28279195726,485.51820032298565
16149731.670071678,90020.50282029348,183677.92135533472,1599.1084230759338,1340.2577072381973,29369.64150518179,239.44265767931938
14244890.606736539,34786.359734747995,217797.9881035742,1755.4793415159077,1221.8853307887912,25280.971014872193,409.0184323489666
12192661.116074143,83709.2146462435,107189.02383474934,717.4599100296051,1087.3563542962074,38261.74212619662,266.0191010683775
9156319.263330294,35809.78649731479,156590.62759903498,1287.875465844873,907.5049007311463,46076.98427513242,546.9614692032337
18973584.70844495,59605.68157296336,76175.55453360955,533.5257297992706,1363.0876567214727,32218.223782256246,377.4120207875967
19667939.231294774,38023.010860536335,271776.8083695208,1540.5426467171098,1148.771765269339,37005.753917619586,286.25762164592743
9478868.595961055,64587.96931726491,132385.85714812495,890.2598844717587,1304.3219055980444,24669.514000415802,438.58316726982594
12638397.581039762,32810.14853070516,193409.45872546476,1036.5270240889004,1425.5976928398013,31548.40011149645,370.31126767396927
14746153.042840509,77157.35117862528,95050.29869282576,607.1599434656243,991.1814406514168,44879.816910251975,505.43694235384464
15597892.119926458,25208.35292449009,112255.83833038674,552.6906878617885,947.8170661255717,41406.381633132696,349.22536350786686
9601457.426870905,85758.41740262455,230504.51459241446,1352.551682118816,1393.9532965421677,20051.217982545495,575.0248149037361
7282055.950144446,49682.23415424084,78891.76739584889,822.0995658877575,1270.3415432944894,28113.65340836346,206.70575685799122
20572812.677453052,58495.03730347668,160479.47199281372,1984.7991142467727,1107.7613811939955,48590.82588925958,468.4550851583481
22750945.536370106,31433.379488864168,84636.38267944123,1202.5126812991218,1319.1937336698174,43598.560728132725,322.9651849716902
8191516.9433535645,73993.2385645169,166697.84882253566,520.1296289589384,1173.02037589252,34953.65290902555,551.9018195569515
10822823.500605317,39629.61844680976,119153.89465584239,1788.6013497583706,1032.9978106543422,26889.186156913638,233.55186246335506
17223995.776022397,67432.49248556308,231740.33855893993,763.2308844982522,1495.5397009849548,36412.0851457119,492.16400757431984
13356925.27833371,43594.43452442197,196553.6505011047,995.9735179412801,1379.5282943174243,47997.05703742802,259.42368879914284
11214614.657213155,51241.67003808577,99809.43377218451,1628.2107999540758,924.0188464522362,30333.36842432618,414.86205123364925
8423384.51302672,28773.492480620702,279257.57163990627,670.0949002083518,1066.3746709004045,23456.570859998465,396.559252589941
17778434.840233766,97785.57405508932,143577.02484466552,1110.3977987174464,1200.8304711431265,40125.08259154856,528.5721104592085
17486455.41251971,30744.780554358844,298017.59008620126,512.6057908053856,1450.3996074199677,48951.59663632512,588.5114286094904
8507185.740681266,72299.99028804184,146715.76884240672,1201.2673921765424,1004.1541753336787,27709.050001576543,336.13709956407547
11236600.499298953,40570.605224846295,209741.8219668802,761.9321241601516,1126.6443204134703,20540.057057514787,455.35909719765186
13234518.616431706,68915.0928555827,101999.1270844323,1761.5416571840774,1289.2606208100915,40902.78146788478,220.18464505672455
17379628.94322925,44584.73185328777,121769.26898071266,1626.5707018733958,1248.2318457216024,44460.56774817407,425.1026600599289
10799365.387420217,52493.04217917589,247286.81777013693,981.593173678645,1092.6457459107041,32011.710815131664,299.3519861251116
8113880.348977687,28095.291438228993,86485.70783733585,1093.6153885361477,972.5280091166496,24121.967628598213,518.5268238186836
23139541.350148145,95579.22463421906,177898.1902720982,668.9638291799456,1407.0536417886615,37567.83249787986,356.8262789398432
20418384.068426363,35563.251470052994,77198.75062548529,884.5436243381728,1017.5714626908302,40544.34605874121,401.7782486975193
7282806.434747879,60512.97641975288,150387.6299848436,1510.0639540715079,1473.1913996860385,22993.245851248503,272.8903915733099
9713203.637487497,35033.68828761066,109854.5975414493,594.7429793103225,1331.9478895515203,30880.900491029024,542.0465372502804
15313284.235036006,82467.82675289588,215993.83257716594,1029.1645348543962,1197.4549496546388,47434.99276228249,383.483175560832
15023669.870592544,26962.015999705356,181232.0616949293,1325.8121589716675,1079.1099350899458,36051.30009353161,564.9795215576887
12495867.410468102,91628.85230066188,93018.08175554912,549.149658713016,1225.3205398097634,27293.803868815303,309.4923757016659
9474496.972896362,46515.93984036385,254688.6643827433,1970.757438035495,1364.1940623521805,34464.828139171004,478.6956813186407
19809594.116220314,54675.36685607346,129543.48745484573,805.308553347802,901.5417901799083,44102.146588265896,246.6340459883213
19042590.20909587,49357.334768212044,160026.02716082224,1164.990395025909,1310.3885740041733,26206.04207739234,342.821316793561
9098279.030530939,59365.861710868645,81286.71088787811,682.5270963899334,1147.8455929085612,35256.507107988,582.6346755027771
12012483.655291935,25378.663871791192,222559.28231946364,1587.7688062658847,987.8600936383009,43365.72025902569,201.05224885046482
14427632.762067301,84514.15205747048,114389.78735435415,917.7098957035307,1434.032360650599,33318.24550405145,473.69010895490646
15948839.443263808,32681.885847529946,95329.6464238446,712.8717119186322,1390.6770553439856,22256.81941024959,280.97380846738815
10102950.482963027,78510.0043880207,187691.32970568276,1720.794557537008,956.2247419729829,39397.763311862946,444.2854408174753
7584789.8538853,38165.89510209008,137097.540690459,522.6335496948751,1113.8562753796577,46347.23085910082,362.6526117324829
21236900.98519529,63463.98399859121,266734.83049350994,1278.776099037899,1269.3692101165652,30086.107393726707,511.889760568738
22244011.401328985,28893.930018775707,137835.6708417306,1853.4413717491555,1181.018851697445,32740.126447752118,254.49961349368095
7791834.661627014,96059.7561288871,283119.17266312725,791.0361110335283,1315.4386265203357,45599.13957491517,420.92406265437603
10381797.530889625,43405.75297252398,99021.32578736964,1358.8863590269198,1494.16847191751,38648.04124459624,389.3221326172352
16690432.332029387,52153.342777275124,201362.86312001495,587.8684363425197,1038.621854223311,24909.207681193948,535.4464646428823
13783542.594330749,39907.61624651298,241377.99533474466,637.0936633779064,922.601081058383,28789.258636534214,316.1396261304617
11687261.27181159,66426.19411290497,117536.08084136221,1055.5311740584284,1385.1801881566644,49738.83657716215,559.0901680290699
8859774.361041427,31219.971607187057,168035.14266190483,868.3335646390937,1208.8021516799927,41631.196988746524,227.53864042460918
18187107.772404425,75126.72345210615,82609.79824138632,1419.3023699168068,1062.6648662611842,21678.628772497177,497.03931733965874
18746139.671954438,41857.23316347588,107972.64937026794,1249.4890406501288,1420.1015554368496,25613.7902662158,210.71125529706478
8555213.342027813,69577.44071294468,219609.887285978,534.7175539979503,964.0026843175292,37945.51691971719,464.6479405462742
11822027.8470762,29804.70075885631,75160.22336946857,1685.8786543181723,1105.1994178444147,45833.428828045726,345.41817121207714
13562508.173003659,71624.40965045983,154361.9953900514,727.3541258160393,1240.2376698330045,32504.694238305092,579.0303610265255
16336141.736610753,27827.90733634308,259117.81298551432,939.249895379533,1283.59283991158,20974.503280594945,372.55575880408287
10656982.62468972,92641.51643344172,127415.40639389612,1551.9365800468222,1136.834636516869,42334.18019488454,502.9940765351057
7771245.305544316,45005.38239743968,186139.0064737057,696.6260993467575,997.9921527206898,49505.00397011638,283.8148035109043
22408038.093815267,54148.890148885235,90627.29787609025,1141.733573627297,1461.121072433889,29025.14928020537,440.8276107162237
21684750.145061634,33864.81219395902,204074.3126022598,1452.0664230282835,911.9323767721653,34021.28386311233,398.99906665086746
7393271.6382742,81462.32630452942,104902.80126415854,848.411946071513,1358.6556008085608,42661.53536736965,526.3245675712824
10123775.86709363,36784.235132897855,293519.20847898547,1077.019125933537,1236.205654218793,35492.34237521887,257.17619359493256
15841385.919398982,61249.68473422128,149065.14304317537,624.1887825257935,1073.0406107380986,25972.26864658296,417.30181761085987
13989173.5457697,47089.9640587511,88891.48667973526,574.5734789366704,1189.0612307935953,29383.52746888995,237.36205883324146
12447422.771909464,56562.39423074078,172966.3800785366,1390.7211157342008,1345.1937871053815,47051.872396841645,488.1615608930588
8989286.321379475,26637.64544120074,123640.46031273082,775.2785765305458,1465.2922086417675,39162.38692589104,318.9626906067133
19364294.306361236,88587.17733544229,243379.5272437415,1891.8203647408423,1030.2864974364638,22491.04993417859,555.7120636105537
20049759.995151956,25618.110038703588,100743.48210054843,653.8729728517968,1256.6141121089458,47670.65346240997,457.962055131793
9317061.261253778,87180.07125637552,198054.7054398317,1119.3005880972355,1121.502543054521,30646.839840337634,216.58643409609795
12887568.514000475,48887.60292133574,141567.45114408448,962.0039881481357,942.792296782136,23695.54146192968,598.1643315404654
14498725.863963796,57541.1970527994,275842.7032228813,1660.1906581415658,1398.9643352106214,39839.534647762775,327.0888276398182
15281838.501030102,36998.897640769406,165156.26897954097,1802.2921743037587,1439.9929750710726,43866.02700687945,521.3739223778248
9779098.960984936,62870.97336326677,83992.92021487048,744.486945891303,976.7907382920384,34698.43169674277,353.3745523542166
7132389.493738952,33718.33364391932,235004.42902274558,1225.6896044177236,1153.1288601458073,26591.049823909998,434.99970361590385
20947234.709733456,79264.57617192662,120642.10261596907,502.2093019497315,1299.9602308496833,36755.65485842526,290.4501985758543
23200817.88133629,42883.55712501757,228749.92310945707,824.179988520488,1051.9811756908894,41136.32618449628,544.717013835907
8054460.227509102,50422.0769712166,111218.74633220417,1926.2103508808427,1215.2193864807487,20303.992964327335,379.85482700169086
11033613.366929006,29250.494415390483,162485.31412016926,560.5259657322053,1375.174130871892,28413.46338391304,411.4612862467766
16930873.276005343,99375.08716158397,80002.2216458173,1299.420691497883,928.3775897696614,48248.7868797034,263.77459801733494
13083693.408541124,32291.83592833656,133393.1542985313,1005.5678022962538,1046.7224512249231,37333.83113518357,481.5126422792673
11419743.261122834,76041.35144265625,274327.78253706894,608.4780375389846,1481.8013297393918,24357.573287561536,243.24983805418015
8253480.828772905,38576.121547093484,93890.58476484002,1479.4940037086637,1324.2168568074703,31306.840339675546,574.809043481946
18108904.052699555,65616.28892362371,190697.10076908642,902.5567977798476,1168.0109834298491,45162.918623536825,300.6207227706909
18000049.1023772,27185.20138568152,136367.47626351134,1679.962819479876,1292.6706824451685,22629.883224144578,407.1279674768448
8281399.227428614,90378.96879888345,268162.73705201724,970.8325430836408,1127.7479158714414,38832.40846917033,267.2538060694933
11354408.659037048,45884.81836299083,95844.03324669375,1130.3319641148432,1007.6645158231258,46941.879112273455,548.854972422123
13131779.810093021,55132.01128284614,186683.95221873315,662.1098795247431,1451.4581417664886,29742.344142869115,376.18035413324833
16873640.017992947,36056.15319527129,223784.44115778795,506.81715731489436,1410.4291208088398,25832.953229546547,569.1085610538721
11100236.570381038,60015.442020466406,113763.50153682381,1240.2865314467642,973.6656865105033,35821.829764172435,305.85771948099136
8024892.127287637,34742.330212057794,159156.61173321187,753.8660115293255,1096.1215037852526,42771.09703980386,487.408484891057
23334102.938982386,83602.81945265394,81730.72061474803,1820.0582994360252,1249.324462004006,33662.04094141722,238.20810616016388
21024270.960799318,43993.8932234159,168938.71056409125,1311.339195522684,1198.734175041318,29164.149928838015,595.3687649220228
7091600.2271726895,52914.83378676047,82167.9363591539,567.2030433695164,1335.530293174088,49175.31636543572,328.98069247603416
9812155.767225116,28318.93172246081,240076.7542585409,1950.4709962759,1474.3694879114628,42224.01776351035,460.5623569339514
15189943.068055037,94305.60710470974,118173.09473162208,832.3068323175074,1021.2003579363227,21333.0308906734,214.49920907616615
14581985.805825613,30500.14288601311,98481.52279222415,913.3085803615263,902.8550259768963,32365.20296894014,433.9618779718876
12840228.941655044,73268.92214389007,202466.51037770792,1493.0672545710877,1367.7418118342757,46162.63475269079,290.974947437644
9373341.434883494,41118.20761770188,138585.27775710632,614.4767799916797,1226.5326384454966,38055.2526563406,522.6070128381252
19982030.231367927,68373.22900312842,281587.70136261726,1018.2320168553825,1082.7041761949658,25254.83059696853,353.0451636761427
19208333.30493808,39579.45875209285,86961.91249677124,736.0269415750415,1430.320817604661,45024.06124956906,261.41183227300644
9001153.124597633,67346.78515785074,176923.95148670583,1701.3624810037536,986.4540176466107,31636.78565993905,413.7249771505594
12343513.47889836,31649.63707283115,121107.54504338511,539.994921752945,1144.0512232482433,24467.59244427085,394.56806778907776
14003491.786036994,74501.90655968567,248637.90533589097,1265.238394746189,1309.047300182283,36975.04580952227,529.7061432152987
15820356.44199346,28499.767755752986,208624.65162816597,1152.2192643910498,1265.691677480936,48388.07810097933,324.9561656266451
10205881.92491718,96854.82072640909,102545.2955807923,704.9310644539398,1112.4155452474952,28083.942970260978,550.7680118083954
7385644.615535898,43768.25999129455,299626.03707409534,1571.5011617821237,952.4643827229738,20194.457275792956,231.5639439970255
21867095.098224442,51445.716836529624,145928.11768645415,948.5206366763944,1389.3011273816228,41495.60034275055,493.3008775115013
22431023.940817557,33119.84089894102,253299.93823646594,629.9227949712707,1037.6453954726458,36616.62107333541,348.1161531060934
7706389.489092506,77885.21935420374,130253.67667792823,1089.8564998251582,1490.8878358080983,26920.713344588876,577.0407684147358
10671026.074577447,37865.79275017718,182217.90794950366,859.1094898992325,1314.5441360771656,34808.62547643483,207.81800858676434
16204531.834963458,64320.5688784416,92514.79535056562,1466.3954590268256,1177.674843929708,43507.52526894212,466.44217297434807
13676522.086571489,49753.88103484213,110445.45666474641,1914.373598890178,1061.6538248956203,39978.99289242923,285.14552637934685
11809804.501555394,58579.08487910879,214838.23276136874,782.4008749413549,1205.5555975064635,23366.311341524124,440.59590213000774
8624617.507454263,25040.478430840372,76782.48208426654,1404.4435178238687,1384.2511150985956,30537.13534027338,371.4203007519245
18721296.446766295,85186.86185951025,151202.89773961436,581.8171143952168,919.2911552265286,48029.639115557075,503.4211453050375
18248583.34231796,47468.32545892507,236293.08855140617,929.2670101233791,1239.1545664519072,44211.64992265403,392.09290370345116
8806498.159077838,55812.808409923084,119984.11833870928,1603.42303773469,1101.7318854108453,34105.64310848713,533.5298042744398
11730240.630335672,26282.700577466425,164262.46256167753,688.7883202301172,962.855064868927,27154.54500168562,251.92410722374916
13704717.668725418,89292.36680420052,84449.92906615532,1178.869212750669,1416.717135719955,36380.73137961328,423.0360832065344
16791248.709219918,34318.64161063995,140810.61098608462,1291.384636848541,1460.072623193264,47325.055580586195,228.5516705363989
10346728.065519512,80814.10044035711,277325.24448970094,529.2164788792066,994.4906098768115,31239.660615101457,496.48977294564247
7836578.4082731195,36495.02122819815,101289.21968319792,1741.2917857162033,1135.7216712087393,23132.021250203252,314.9313312023878
22162305.434770443,62076.42353027734,196987.53051639695,719.4107698228572,1280.1744097843766,40214.425940066576,559.4443522393703
21115404.27698721,27448.305435233287,93376.78001674544,593.6629637479635,1069.4375719875097,37677.62657254934,205.41036315262318
7612665.35644576,93408.35127272202,191746.35410288585,1376.0065609256435,1234.9834704771638,23762.950068339705,470.23569643497467
10042222.150419326,45381.27909712123,134121.43250952472,800.4561491339279,1355.116219818592,31872.16299585998,338.65856267511845
16002786.60198258,53414.223295165546,272838.0836156733,1870.4482562009616,910.628510825336,44789.82977569103,586.2843528389931
14374671.184536073,41513.071763637665,163355.5769015615,1437.1805286749527,1026.6493767499924,40792.56293363869,368.37788969278336
12081492.188185588,70541.75069644794,79575.98710412154,876.8920858302736,1464.104607515037,20898.64121749997,506.6775593906641
9067524.76286029,30214.908349076155,227521.58067394156,1065.2173530868984,1341.6203241795301,27848.108541220427,275.0531703233719
19157571.182795588,71028.76825882262,111819.16123628915,644.681599507026,1187.7919474616647,48621.85069359839,449.302377179265
19835702.159787115,32034.867256654063,185143.63027399054,1783.7505632054117,1400.3497760742903,21569.14963386953,539.3733508884907
9398165.966385959,77060.37199528315,91114.49790918222,769.4496817489826,946.560881473124,41990.415044128895,385.4975637048483
12508687.737792734,39096.777318290144,260521.83343337753,1212.303955344419,1122.9333311319351,49878.069460392,404.6466998755932
14898286.511808783,65100.32012594086,126728.69472056143,518.7164474439902,1260.2827040478587,28459.79611389339,271.07136361300945
15437516.017943298,42315.23433946577,75572.47253980422,675.5656278486242,1301.3115897774696,25019.168946892023,477.38975398242474
9700330.220144188,50827.194642133145,153519.90358470177,1107.4039524391833,1156.932027451694,38289.314256981015,246.89055010676384
7344031.03437532,29483.310850573547,107388.16677216,993.2937831907243,978.1874444335699,45460.3383038193,566.0901840776205
20397270.35396637,98050.82347482727,220805.07800852432,1641.5118621335039,1443.6961496248841,33070.01521810889,309.0405113995075
22946371.674075145,37511.67223216318,124302.84318154996,1039.3234483167412,931.6787179559469,29976.346343755722,451.0986629873514
8122185.966082529,62354.010745139276,242082.54056246643,602.2402474177826,1376.0931188240647,46706.272615119815,223.73668998479843
10712384.83292756,33437.89279954295,88414.03552009678,1528.0674808275942,1218.4743091464043,39537.27989457548,592.9672230035067
17402573.754274737,80355.42946715537,173900.36393346713,892.666694964263,1053.001586906612,21927.531398832798,332.78031945228577
13220863.293664005,25830.153938007756,291912.56626834616,815.4597175020408,1171.346765756607,33428.49717475474,512.5085532665253
11331089.198838608,85990.81504318133,149885.5191065234,1990.2064026494822,1325.1018343493342,43007.16018304229,361.74553520977497
8495890.907206463,48224.2709386298,205188.76244798876,554.1936519753662,1485.0909065455198,35117.417220026255,430.92557042837143
17628276.324860543,58021.738616415714,104333.00835469543,1341.6199671309705,1047.7088520303369,26535.76214797795,294.2374650388956
17635367.290968418,36638.33978393001,200783.3060345827,599.6016779555614,1100.4763109609485,32592.05697104335,235.37088744342327
8434562.070790745,61006.43170242104,97773.01052277825,1026.3951899682088,1244.965074956417,45982.12921060622,489.2955593764782
11121123.96158179,34190.24525744234,285671.371596899,882.159079754,1424.8221153393388,37917.66268201172,320.95079980790615
13370749.4400206,82244.72772963563,140448.47687104682,1522.3917615140506,959.2772718518972,25405.58161213994,554.575002938509
17201327.76771122,26455.774621811437,82848.21664918338,1965.4021794670418,1002.6420364156365,28996.232775971293,397.01111391186714
10910723.87360344,87981.87411107948,170180.51225569705,811.8659475346826,1456.4668904989958,49297.57125675678,527.4614509195089
8183122.518655264,47149.89213358799,116485.99848292979,1336.6145174155633,1278.9455411955714,42420.77391594648,259.16718766093254
22942413.253644526,56634.076238336,236887.4705280043,547.6605095854716,1141.4867877960205,21124.258553609252,416.167975589633
20594058.591085885,30004.67316959662,114603.51217354233,755.7742721828707,1231.558051519096,25999.3111807853,373.66804480552673
7221332.727457048,72104.58882109512,225629.7030089125,1766.3313183935852,1077.6924937963486,35697.92972877622,500.9811509400606
9614220.672142986,41797.177940516754,80642.30343932251,514.0024519755866,916.5819564834237,42576.815616339445,282.7055796980858
15472408.033811854,69477.2472122653,156889.58336456795,1191.5647635619187,1354.0011506527662,33873.37394990027,442.84359849989414
14870288.600028828,45192.48376669397,266237.332450734,1096.571685856931,1470.0130367651582,22405.50395101309,211.82027496397495
12625475.570436714,54373.71497413246,135231.80598320175,663.5468370207287,1025.5613889545202,39015.47468267381,462.6321777701378
9555832.088897424,27567.84446619551,189191.04812767182,1613.39030698718,1184.3383921310306,47077.90988497436,344.3061102181673
19642010.417784616,91775.25783145796,97235.39700517716,984.2417488467179,1349.9214962124825,29589.94798362255,581.0430824756622
18859662.65554832,29287.719455871607,213196.4403324617,1362.5817426244791,938.1447030231357,39751.216266304255,483.40618275105953
9187355.245199792,99501.02606232467,109428.42885960579,583.117197454902,1403.616227209568,23551.401840522885,242.01816096901894
12123044.129322344,42590.76594383488,153084.50274931258,1838.4718788772154,1261.263700760901,30677.479216828942,572.9185681790113
14297409.422377175,50077.55029492158,77867.46903721748,793.1911870208507,1116.8481018394232,47872.4723123014,301.8554650247097
16095324.371960666,38946.8292108618,131243.1970054252,861.3017941535346,1157.8496793285012,36785.4608502239,546.6072879731655
10011571.932318237,66246.49776116792,255680.5307822828,1423.1394131480688,1295.235113427043,26793.873496353626,378.62031273543835
7511786.266271014,32163.758542615316,91379.38564780359,638.8124252428778,1435.270127467811,34609.115421772,409.5679737627506
21444413.503591105,75739.35332852915,179675.582376465,1046.9782638702495,981.5184384584427,43722.71339409053,265.00607393682003
22028207.929257367,48430.728813746886,103512.46281571405,1583.4967077542462,1370.451015047729,48217.13552810252,520.1640024781227
7867432.224890386,57003.149330413056,210202.57561873447,925.2066513773665,933.1049859523773,28208.765741437674,355.28979636728764
10476340.149561845,25724.612488202136,143887.34603386675,1174.5013819966393,1056.7017266526818,20395.15459910035,436.20655834674835
16538338.821616495,87542.04071191493,295958.55539713206,680.6868578526755,1210.49396507442,41281.51376731694,288.53188939392567
13909310.971383035,33669.95581548314,175297.30132718972,526.8890671888573,1328.8667494431138,45253.02514433861,456.7553538829088
11580965.872334424,79150.43291967195,86296.08664209789,1275.3017169958205,1163.3568104356527,31452.796710655093,218.50456297397614
8773976.11731254,37247.138977457136,252147.64112154525,710.9384081605295,1042.0751614496112,24325.145771726966,599.374071136117
18363888.715810426,63292.46838143079,122616.40743127064,1734.815824420946,1486.45348995924,37130.195535719395,325.1737371087074
18586580.626692224,35268.55777921412,78459.93912550149,1068.2979040053394,1131.3720306381583,41047.054305672646,563.8455022126436
8628205.579699436,83021.14082710682,161362.6731796323,625.8760779831237,1284.5377810299397,20628.471104428172,311.48356795310974
11943967.487966605,35512.038730913206,112868.86281389157,1455.9843733212185,1445.6745000556111,27507.09972344339,479.83276285231113
13423280.805364668,60426.15540075443,229252.49052804188,841.5371375875318,1008.8750023394823,48920.859806239605,244.64591592550278
16504330.069968153,46709.07417529701,194445.60917767222,777.3865960268473,967.8735600784421,37365.113431587815,400.6413921713829
10547382.389547048,54902.66808173334,94543.76503526623,1876.5307828429547,1411.7032203823328,24092.28591248393,274.87831749022007
7704953.86505514,26709.90390959195,270317.06048569916,569.9326233940013,1252.8837298974395,32154.921609908342,543.1803524494171
22598793.073087133,90772.54256497779,133100.7197953537,1394.5103595657774,1087.99814209342,44549.75795932114,381.4922083169222
21501262.833764847,40409.47839614274,280789.2705245357,1699.6061878912687,1336.6000419482589,47639.557188376784,427.1155647933483
7456796.84588311,68641.75948638593,142793.76244636325,725.377664865831,1192.807649821043,30912.456177175045,298.2397209852934
